ID;PROP_ID;COMP_ID;SurfaceTensionA;SurfaceTensionB;SurfaceTensionN;SurfaceTensionTmin;SurfaceTensionTmax
32388;17915;32391;-12321;-12321;-12321;-12321;-12321
32389;17916;32392;-12321;-12321;-12321;-12321;-12321
32390;11995;32393;-12321;-12321;-12321;-12321;-12321
32391;9479;32394;-12321;-12321;-12321;-12321;-12321
32392;16348;32395;-12321;-12321;-12321;-12321;-12321
32393;17742;32396;-12321;-12321;-12321;-12321;-12321
32394;9772;32397;-12321;-12321;-12321;-12321;-12321
32395;15085;32398;-12321;-12321;-12321;-12321;-12321
32396;14456;32399;-12321;-12321;-12321;-12321;-12321
32397;17741;32400;-12321;-12321;-12321;-12321;-12321
32398;17750;32401;-12321;-12321;-12321;-12321;-12321
32399;16270;32402;-12321;-12321;-12321;-12321;-12321
32400;3030;32403;6.9647998E-2;786.1571;1.222222;295.14999;786.1571
32401;14126;32404;-12321;-12321;-12321;-12321;-12321
32402;7030;32405;-12321;-12321;-12321;-12321;-12321
32403;7898;32406;-12321;-12321;-12321;-12321;-12321
32404;15589;32407;-12321;-12321;-12321;-12321;-12321
32405;14463;32408;-12321;-12321;-12321;-12321;-12321
32406;5810;32409;-12321;-12321;-12321;-12321;-12321
32407;12120;32410;-12321;-12321;-12321;-12321;-12321
32408;16579;32411;-12321;-12321;-12321;-12321;-12321
32409;17545;32412;-12321;-12321;-12321;-12321;-12321
32410;10454;32413;-12321;-12321;-12321;-12321;-12321
32411;19348;32414;-12321;-12321;-12321;-12321;-12321
32412;8321;32415;-12321;-12321;-12321;-12321;-12321
32413;6994;32416;-12321;-12321;-12321;-12321;-12321
32414;9340;32417;-12321;-12321;-12321;-12321;-12321
32415;13961;32418;-12321;-12321;-12321;-12321;-12321
32416;17300;32419;-12321;-12321;-12321;-12321;-12321
32417;13438;32420;-12321;-12321;-12321;-12321;-12321
32418;16273;32421;-12321;-12321;-12321;-12321;-12321
32419;17506;32422;-12321;-12321;-12321;-12321;-12321
32420;17503;32423;-12321;-12321;-12321;-12321;-12321
32421;6898;32424;-12321;-12321;-12321;-12321;-12321
32422;13510;32425;-12321;-12321;-12321;-12321;-12321
32423;14563;32426;-12321;-12321;-12321;-12321;-12321
32424;11356;32427;-12321;-12321;-12321;-12321;-12321
32425;6297;32428;-12321;-12321;-12321;-12321;-12321
32426;11209;32429;-12321;-12321;-12321;-12321;-12321
32427;17299;32430;-12321;-12321;-12321;-12321;-12321
32428;17298;32431;-12321;-12321;-12321;-12321;-12321
32429;16654;32432;-12321;-12321;-12321;-12321;-12321
32430;18644;32433;-12321;-12321;-12321;-12321;-12321
32431;16163;32434;-12321;-12321;-12321;-12321;-12321
32432;19686;32435;-12321;-12321;-12321;-12321;-12321
32433;19696;32436;-12321;-12321;-12321;-12321;-12321
32434;11506;32437;-12321;-12321;-12321;-12321;-12321
32435;17922;32438;-12321;-12321;-12321;-12321;-12321
32436;10931;32439;-12321;-12321;-12321;-12321;-12321
32437;12865;32440;-12321;-12321;-12321;-12321;-12321
32438;12940;32441;-12321;-12321;-12321;-12321;-12321
32439;7037;32442;-12321;-12321;-12321;-12321;-12321
32440;14927;32443;-12321;-12321;-12321;-12321;-12321
32441;15928;32444;-12321;-12321;-12321;-12321;-12321
32442;16124;32445;-12321;-12321;-12321;-12321;-12321
32443;9059;32446;-12321;-12321;-12321;-12321;-12321
32444;5684;32447;-12321;-12321;-12321;-12321;-12321
32445;10631;32448;-12321;-12321;-12321;-12321;-12321
32446;702;32449;0.065752;602.30078;1.222222;203.64999;602.30078
32447;711;32450;0.065853;600.04462;1.222222;200.33;600.04462
32448;712;32451;0.065853;600.04462;1.222222;200.33;600.04462
32449;733;32452;6.0148999E-2;566.62152;1.222222;173.77;566.62152
32450;742;32453;6.0660001E-2;576.33533;1.222222;170.45;576.33533
32451;743;32454;6.0660001E-2;576.33533;1.222222;170.45;576.33533
32452;2889;32455;0.046549;621.25433;0.80000001;281.85001;621.25433
32453;2546;32456;0.046209;625.90662;0.80000001;236.50999;625.90662
32454;2832;32457;5.0090998E-2;606.70001;1.2222;219.16;606.70001
32455;2690;32458;6.3979998E-2;655;1.25;188.82001;655
32456;3402;32459;5.2678999E-2;639.93652;1.222222;209.5;639.93652
32457;5370;32460;0.063699;629;1.2776999;193;628.98999
32458;3140;32461;5.2788001E-2;619.19781;1.222222;198.23;619.19781
32459;764;32462;0.057519;504.50388;1.222222;176;504.50388
32460;773;32463;5.6637999E-2;479.33945;1.222222;172.67999;479.33945
32461;774;32464;5.6637999E-2;479.33945;1.222222;172.67999;479.33945
32462;795;32465;0.063088;640.22528;1.222222;201.91;640.22528
32463;804;32466;0.062702;624.39032;1.222222;198.59;624.39032
32464;805;32467;0.062702;624.39032;1.222222;198.59;624.39032
32465;3426;32468;5.2234001E-2;638.01501;1.222222;194.5;638.01501
32466;1868;32469;0.103367;644.62921;1.222222;292.20999;644.62921
32467;2182;32470;4.5697998E-2;617.70795;0.80000001;169.14999;617.70795
32468;2045;32471;0.054536;560.59467;1.222222;162.66;560.59467
32469;1819;32472;6.0830001E-2;605;1.3068;293.14999;605
32470;1705;32473;5.5016998E-2;530.65448;1.222222;151.39;530.65448
32471;1663;32474;5.7950001E-2;552.64087;1.222222;149.14999;552.64087
32472;2892;32475;4.6767998E-2;638.091;0.80000001;247.78;638.091
32473;2526;32476;4.6225999E-2;627.23273;0.80000001;236.50999;627.23273
32474;1869;32477;0.106296;692.58807;1.222222;244.78999;692.58807
32475;2576;32478;0.045649;621.00464;0.80000001;221.50999;621.00464
32476;2187;32479;0.044976;601.17627;0.80000001;153.14999;601.17627
32477;1823;32480;4.4314001E-2;581.43677;0.80000001;198.97;581.43677
32478;1743;32481;0.059742;601;1.238;199.25;601
32479;1665;32482;5.8743998E-2;572.50165;1.222222;180.25;572.50165
32480;2965;32483;4.5857001E-2;642.85059;0.80000001;217.78;642.85059
32481;2726;32484;0.06837;725.80505;1.222222;322.85001;725.80505
32482;2897;32485;4.6321001E-2;640.97437;0.80000001;232.78;640.97437
32483;2531;32486;4.5441002E-2;605.01312;0.80000001;221.50999;605.01312
32484;2716;32487;0.070487;780.79553;1.222222;326.38;780.79553
32485;1497;32488;0.060123;607.44141;1.222222;176.28;607.44141
32486;2950;32489;4.5021001E-2;619.14948;0.80000001;250.2;619.14948
32487;2590;32490;4.4323001E-2;599.35632;0.80000001;238.92999;599.35632
32488;3442;32491;5.2273002E-2;639.3692;1.222222;194.5;639.3692
32489;2192;32492;4.4647001E-2;576.45648;0.80000001;181.95;576.45648
32490;1827;32493;4.4259001E-2;577.32428;0.80000001;198.97;577.32428
32491;1746;32494;5.9707001E-2;588.11078;1.222222;203.08;588.11078
32492;2903;32495;4.6238001E-2;634.39349;0.80000001;232.78;634.39349
32493;1500;32496;5.9928998E-2;601.85675;1.222222;176.28;601.85675
32494;3443;32497;5.2273002E-2;639.3692;1.222222;194.5;639.3692
32495;2906;32498;4.6238001E-2;634.39349;0.80000001;232.78;634.39349
32496;2541;32499;0.045458;606.34576;0.80000001;221.50999;606.34576
32497;3444;32500;0.051849;641.56171;1.222222;226.92;641.56171
32498;2910;32501;0.044078;637.32147;0.80000001;265.20001;637.32147
32499;2052;32502;5.4896001E-2;569.30798;1.222222;159.34;569.30798
32500;1711;32503;5.5406999E-2;538.78424;1.222222;148.07001;538.78424
32501;2062;32504;0.0546;560.57513;1.222222;159.34;560.57513
32502;2053;32505;5.4896001E-2;569.30798;1.222222;159.34;569.30798
32503;1712;32506;0.055333;536.71918;1.222222;148.81;536.71918
32504;2063;32507;0.0546;560.57513;1.222222;159.34;560.57513
32505;3137;32508;0.053032;627.39636;1.222222;198.23;627.39636
32506;2813;32509;5.2893002E-2;610;1.2325;185.45;610
32507;2638;32510;0.072448;782.28467;1.222222;292.14999;782.28467
32508;3398;32511;0.052834;645.32379;1.222222;209.5;645.32379
32509;2522;32512;4.6144001E-2;620.93384;0.80000001;278.75;620.93384
32510;5340;32513;0.055388;640;1.1928;267.25;639.98999
32511;3424;32514;5.2483998E-2;633.20251;1.222222;209.5;633.20251
32512;11773;32515;-12321;-12321;-12321;-12321;-12321
32513;13304;32516;-12321;-12321;-12321;-12321;-12321
32514;15482;32517;-12321;-12321;-12321;-12321;-12321
32515;15483;32518;-12321;-12321;-12321;-12321;-12321
32516;6902;32519;-12321;-12321;-12321;-12321;-12321
32517;9307;32520;-12321;-12321;-12321;-12321;-12321
32518;11989;32521;-12321;-12321;-12321;-12321;-12321
32519;15481;32522;-12321;-12321;-12321;-12321;-12321
32520;12951;32523;-12321;-12321;-12321;-12321;-12321
32521;7409;32524;-12321;-12321;-12321;-12321;-12321
32522;9128;32525;-12321;-12321;-12321;-12321;-12321
32523;17870;32526;-12321;-12321;-12321;-12321;-12321
32524;13346;32527;-12321;-12321;-12321;-12321;-12321
32525;14564;32528;-12321;-12321;-12321;-12321;-12321
32526;11043;32529;-12321;-12321;-12321;-12321;-12321
32527;16708;32530;-12321;-12321;-12321;-12321;-12321
32528;10384;32531;-12321;-12321;-12321;-12321;-12321
32529;13516;32532;-12321;-12321;-12321;-12321;-12321
32530;12270;32533;-12321;-12321;-12321;-12321;-12321
32531;10944;32534;-12321;-12321;-12321;-12321;-12321
32532;16146;32535;-12321;-12321;-12321;-12321;-12321
32533;14729;32536;-12321;-12321;-12321;-12321;-12321
32534;16138;32537;-12321;-12321;-12321;-12321;-12321
32535;16003;32538;-12321;-12321;-12321;-12321;-12321
32536;16145;32539;-12321;-12321;-12321;-12321;-12321
32537;14752;32540;-12321;-12321;-12321;-12321;-12321
32538;13594;32541;-12321;-12321;-12321;-12321;-12321
32539;11230;32542;-12321;-12321;-12321;-12321;-12321
32540;10819;32543;-12321;-12321;-12321;-12321;-12321
32541;11706;32544;-12321;-12321;-12321;-12321;-12321
32542;11226;32545;-12321;-12321;-12321;-12321;-12321
32543;14074;32546;-12321;-12321;-12321;-12321;-12321
32544;11372;32547;-12321;-12321;-12321;-12321;-12321
32545;8840;32548;-12321;-12321;-12321;-12321;-12321
32546;13464;32549;-12321;-12321;-12321;-12321;-12321
32547;9793;32550;-12321;-12321;-12321;-12321;-12321
32548;7404;32551;-12321;-12321;-12321;-12321;-12321
32549;10537;32552;-12321;-12321;-12321;-12321;-12321
32550;15191;32553;-12321;-12321;-12321;-12321;-12321
32551;16613;32554;-12321;-12321;-12321;-12321;-12321
32552;6423;32555;-12321;-12321;-12321;-12321;-12321
32553;8208;32556;-12321;-12321;-12321;-12321;-12321
32554;19248;32557;-12321;-12321;-12321;-12321;-12321
32555;10671;32558;-12321;-12321;-12321;-12321;-12321
32556;8313;32559;-12321;-12321;-12321;-12321;-12321
32557;12040;32560;-12321;-12321;-12321;-12321;-12321
32558;7677;32561;-12321;-12321;-12321;-12321;-12321
32559;11918;32562;-12321;-12321;-12321;-12321;-12321
32560;14422;32563;-12321;-12321;-12321;-12321;-12321
32561;16825;32564;-12321;-12321;-12321;-12321;-12321
32562;17599;32565;-12321;-12321;-12321;-12321;-12321
32563;15842;32566;-12321;-12321;-12321;-12321;-12321
32564;15845;32567;-12321;-12321;-12321;-12321;-12321
32565;10042;32568;-12321;-12321;-12321;-12321;-12321
32566;14699;32569;-12321;-12321;-12321;-12321;-12321
32567;10569;32570;-12321;-12321;-12321;-12321;-12321
32568;10334;32571;-12321;-12321;-12321;-12321;-12321
32569;14646;32572;-12321;-12321;-12321;-12321;-12321
32570;14493;32573;-12321;-12321;-12321;-12321;-12321
32571;13948;32574;-12321;-12321;-12321;-12321;-12321
32572;7942;32575;3.5521999E-2;661;0.49955401;263.89999;661
32573;11945;32576;-12321;-12321;-12321;-12321;-12321
32574;14105;32577;-12321;-12321;-12321;-12321;-12321
32575;11331;32578;-12321;-12321;-12321;-12321;-12321
32576;8903;32579;-12321;-12321;-12321;-12321;-12321
32577;17136;32580;-12321;-12321;-12321;-12321;-12321
32578;15635;32581;-12321;-12321;-12321;-12321;-12321
32579;15636;32582;-12321;-12321;-12321;-12321;-12321
32580;13261;32583;-12321;-12321;-12321;-12321;-12321
32581;11062;32584;5.2847002E-2;692;1.1916749;292.9881;692
32582;11956;32585;-12321;-12321;-12321;-12321;-12321
32583;13619;32586;-12321;-12321;-12321;-12321;-12321
32584;15729;32587;-12321;-12321;-12321;-12321;-12321
32585;14488;32588;-12321;-12321;-12321;-12321;-12321
32586;8669;32589;-12321;-12321;-12321;-12321;-12321
32587;11845;32590;-12321;-12321;-12321;-12321;-12321
32588;17158;32591;-12321;-12321;-12321;-12321;-12321
32589;12521;32592;-12321;-12321;-12321;-12321;-12321
32590;16287;32593;-12321;-12321;-12321;-12321;-12321
32591;13245;32594;-12321;-12321;-12321;-12321;-12321
32592;17574;32595;-12321;-12321;-12321;-12321;-12321
32593;16700;32596;-12321;-12321;-12321;-12321;-12321
32594;13772;32597;-12321;-12321;-12321;-12321;-12321
32595;14730;32598;-12321;-12321;-12321;-12321;-12321
32596;16107;32599;-12321;-12321;-12321;-12321;-12321
32597;11959;32600;-12321;-12321;-12321;-12321;-12321
32598;13131;32601;-12321;-12321;-12321;-12321;-12321
32599;15074;32602;-12321;-12321;-12321;-12321;-12321
32600;6111;32603;-12321;-12321;-12321;-12321;-12321
32601;10393;32604;-12321;-12321;-12321;-12321;-12321
32602;14908;32605;-12321;-12321;-12321;-12321;-12321
32603;15840;32606;-12321;-12321;-12321;-12321;-12321
32604;15051;32607;-12321;-12321;-12321;-12321;-12321
32605;15839;32608;-12321;-12321;-12321;-12321;-12321
32606;15843;32609;-12321;-12321;-12321;-12321;-12321
32607;10619;32610;-12321;-12321;-12321;-12321;-12321
32608;14256;32611;-12321;-12321;-12321;-12321;-12321
32609;11052;32612;-12321;-12321;-12321;-12321;-12321
32610;19349;32613;-12321;-12321;-12321;-12321;-12321
32611;14938;32614;-12321;-12321;-12321;-12321;-12321
32612;15267;32615;-12321;-12321;-12321;-12321;-12321
32613;6404;32616;-12321;-12321;-12321;-12321;-12321
32614;5694;32617;-12321;-12321;-12321;-12321;-12321
32615;17169;32618;-12321;-12321;-12321;-12321;-12321
32616;13882;32619;-12321;-12321;-12321;-12321;-12321
32617;11711;32620;-12321;-12321;-12321;-12321;-12321
32618;5666;32621;-12321;-12321;-12321;-12321;-12321
32619;9430;32622;-12321;-12321;-12321;-12321;-12321
32620;12131;32623;-12321;-12321;-12321;-12321;-12321
32621;19350;32624;-12321;-12321;-12321;-12321;-12321
32622;19705;32625;-12321;-12321;-12321;-12321;-12321
32623;11362;32626;-12321;-12321;-12321;-12321;-12321
32624;13509;32627;-12321;-12321;-12321;-12321;-12321
32625;9443;32628;-12321;-12321;-12321;-12321;-12321
32626;19546;32629;-12321;-12321;-12321;-12321;-12321
32627;14527;32630;-12321;-12321;-12321;-12321;-12321
32628;19786;32631;-12321;-12321;-12321;-12321;-12321
32629;19773;32632;-12321;-12321;-12321;-12321;-12321
32630;12096;32633;-12321;-12321;-12321;-12321;-12321
32631;13205;32634;-12321;-12321;-12321;-12321;-12321
32632;7950;32635;-12321;-12321;-12321;-12321;-12321
32633;11615;32636;-12321;-12321;-12321;-12321;-12321
32634;7613;32637;-12321;-12321;-12321;-12321;-12321
32635;6232;32638;-12321;-12321;-12321;-12321;-12321
32636;15400;32639;-12321;-12321;-12321;-12321;-12321
32637;8089;32640;-12321;-12321;-12321;-12321;-12321
32638;11967;32641;-12321;-12321;-12321;-12321;-12321
32639;18449;32642;-12321;-12321;-12321;-12321;-12321
32640;12833;32643;-12321;-12321;-12321;-12321;-12321
32641;17448;32644;-12321;-12321;-12321;-12321;-12321
32642;9933;32645;-12321;-12321;-12321;-12321;-12321
32643;7195;32646;-12321;-12321;-12321;-12321;-12321
32644;8483;32647;-12321;-12321;-12321;-12321;-12321
32645;17871;32648;-12321;-12321;-12321;-12321;-12321
32646;7776;32649;-12321;-12321;-12321;-12321;-12321
32647;15055;32650;-12321;-12321;-12321;-12321;-12321
32648;14625;32651;-12321;-12321;-12321;-12321;-12321
32649;15899;32652;-12321;-12321;-12321;-12321;-12321
32650;14355;32653;-12321;-12321;-12321;-12321;-12321
32651;16555;32654;-12321;-12321;-12321;-12321;-12321
32652;17831;32655;-12321;-12321;-12321;-12321;-12321
32653;19746;32656;-12321;-12321;-12321;-12321;-12321
32654;11942;32657;-12321;-12321;-12321;-12321;-12321
32655;17999;32658;-12321;-12321;-12321;-12321;-12321
32656;19337;32659;-12321;-12321;-12321;-12321;-12321
32657;14883;32660;-12321;-12321;-12321;-12321;-12321
32658;16564;32661;-12321;-12321;-12321;-12321;-12321
32659;17023;32662;-12321;-12321;-12321;-12321;-12321
32660;16578;32663;-12321;-12321;-12321;-12321;-12321
32661;13156;32664;-12321;-12321;-12321;-12321;-12321
32662;14879;32665;-12321;-12321;-12321;-12321;-12321
32663;15984;32666;-12321;-12321;-12321;-12321;-12321
32664;11360;32667;-12321;-12321;-12321;-12321;-12321
32665;8496;32668;-12321;-12321;-12321;-12321;-12321
32666;17779;32669;-12321;-12321;-12321;-12321;-12321
32667;14066;32670;-12321;-12321;-12321;-12321;-12321
32668;7238;32671;-12321;-12321;-12321;-12321;-12321
32669;17777;32672;-12321;-12321;-12321;-12321;-12321
32670;15511;32673;-12321;-12321;-12321;-12321;-12321
32671;11787;32674;-12321;-12321;-12321;-12321;-12321
32672;16565;32675;-12321;-12321;-12321;-12321;-12321
32673;9588;32676;-12321;-12321;-12321;-12321;-12321
32674;7788;32677;-12321;-12321;-12321;-12321;-12321
32675;13796;32678;-12321;-12321;-12321;-12321;-12321
32676;17799;32679;-12321;-12321;-12321;-12321;-12321
32677;15866;32680;-12321;-12321;-12321;-12321;-12321
32678;11948;32681;-12321;-12321;-12321;-12321;-12321
32679;11954;32682;-12321;-12321;-12321;-12321;-12321
32680;11949;32683;-12321;-12321;-12321;-12321;-12321
32681;18640;32684;-12321;-12321;-12321;-12321;-12321
32682;7107;32685;-12321;-12321;-12321;-12321;-12321
32683;11952;32686;-12321;-12321;-12321;-12321;-12321
32684;11953;32687;-12321;-12321;-12321;-12321;-12321
32685;16652;32688;-12321;-12321;-12321;-12321;-12321
32686;8461;32689;-12321;-12321;-12321;-12321;-12321
32687;11537;32690;-12321;-12321;-12321;-12321;-12321
32688;16208;32691;-12321;-12321;-12321;-12321;-12321
32689;16288;32692;-12321;-12321;-12321;-12321;-12321
32690;15504;32693;-12321;-12321;-12321;-12321;-12321
32691;7932;32694;-12321;-12321;-12321;-12321;-12321
32692;17745;32695;-12321;-12321;-12321;-12321;-12321
32693;17698;32696;-12321;-12321;-12321;-12321;-12321
32694;9771;32697;-12321;-12321;-12321;-12321;-12321
32695;11726;32698;-12321;-12321;-12321;-12321;-12321
32696;7512;32699;-12321;-12321;-12321;-12321;-12321
32697;8864;32700;-12321;-12321;-12321;-12321;-12321
32698;7639;32701;-12321;-12321;-12321;-12321;-12321
32699;7461;32702;-12321;-12321;-12321;-12321;-12321
32700;5873;32703;-12321;-12321;-12321;-12321;-12321
32701;12358;32704;-12321;-12321;-12321;-12321;-12321
32702;12357;32705;-12321;-12321;-12321;-12321;-12321
32703;10336;32706;-12321;-12321;-12321;-12321;-12321
32704;7784;32707;-12321;-12321;-12321;-12321;-12321
32705;16314;32708;-12321;-12321;-12321;-12321;-12321
32706;10574;32709;-12321;-12321;-12321;-12321;-12321
32707;7371;32710;-12321;-12321;-12321;-12321;-12321
32708;7405;32711;-12321;-12321;-12321;-12321;-12321
32709;13972;32712;-12321;-12321;-12321;-12321;-12321
32710;19713;32713;-12321;-12321;-12321;-12321;-12321
32711;10342;32714;-12321;-12321;-12321;-12321;-12321
32712;10667;32715;-12321;-12321;-12321;-12321;-12321
32713;11796;32716;-12321;-12321;-12321;-12321;-12321
32714;14265;32717;-12321;-12321;-12321;-12321;-12321
32715;12758;32718;-12321;-12321;-12321;-12321;-12321
32716;11833;32719;-12321;-12321;-12321;-12321;-12321
32717;14117;32720;-12321;-12321;-12321;-12321;-12321
32718;14703;32721;-12321;-12321;-12321;-12321;-12321
32719;14761;32722;-12321;-12321;-12321;-12321;-12321
32720;16589;32723;-12321;-12321;-12321;-12321;-12321
32721;15401;32724;-12321;-12321;-12321;-12321;-12321
32722;15994;32725;-12321;-12321;-12321;-12321;-12321
32723;9406;32726;-12321;-12321;-12321;-12321;-12321
32724;10094;32727;-12321;-12321;-12321;-12321;-12321
32725;10088;32728;-12321;-12321;-12321;-12321;-12321
32726;10110;32729;-12321;-12321;-12321;-12321;-12321
32727;9127;32730;-12321;-12321;-12321;-12321;-12321
32728;14623;32731;-12321;-12321;-12321;-12321;-12321
32729;17829;32732;-12321;-12321;-12321;-12321;-12321
32730;15547;32733;-12321;-12321;-12321;-12321;-12321
32731;10343;32734;-12321;-12321;-12321;-12321;-12321
32732;13792;32735;-12321;-12321;-12321;-12321;-12321
32733;14986;32736;-12321;-12321;-12321;-12321;-12321
32734;11240;32737;-12321;-12321;-12321;-12321;-12321
32735;10351;32738;-12321;-12321;-12321;-12321;-12321
32736;16664;32739;-12321;-12321;-12321;-12321;-12321
32737;8854;32740;-12321;-12321;-12321;-12321;-12321
32738;12716;32741;-12321;-12321;-12321;-12321;-12321
32739;8853;32742;-12321;-12321;-12321;-12321;-12321
32740;12849;32743;-12321;-12321;-12321;-12321;-12321
32741;14441;32744;-12321;-12321;-12321;-12321;-12321
32742;11090;32745;-12321;-12321;-12321;-12321;-12321
32743;12094;32746;5.2278999E-2;680;1.202334;297.98605;680
32744;12799;32747;-12321;-12321;-12321;-12321;-12321
32745;10235;32748;-12321;-12321;-12321;-12321;-12321
32746;9132;32749;-12321;-12321;-12321;-12321;-12321
32747;6461;32750;-12321;-12321;-12321;-12321;-12321
32748;8188;32751;-12321;-12321;-12321;-12321;-12321
32749;8000;32752;-12321;-12321;-12321;-12321;-12321
32750;8435;32753;-12321;-12321;-12321;-12321;-12321
32751;8244;32754;-12321;-12321;-12321;-12321;-12321
32752;6968;32755;0.054093;731;1.227764;293.14536;731
32753;8655;32756;5.4926001E-2;743;1.1872489;293;743
32754;14955;32757;-12321;-12321;-12321;-12321;-12321
32755;14931;32758;-12321;-12321;-12321;-12321;-12321
32756;15107;32759;-12321;-12321;-12321;-12321;-12321
32757;8656;32760;4.2268001E-2;691;0.81933999;293.14536;691
32758;6464;32761;5.9969999E-2;721;1.177702;293.14536;721
32759;17752;32762;-12321;-12321;-12321;-12321;-12321
32760;11612;32763;6.2419001E-2;754;1.4054689;293.14536;754
32761;12447;32764;-12321;-12321;-12321;-12321;-12321
32762;11526;32765;-12321;-12321;-12321;-12321;-12321
32763;11231;32766;-12321;-12321;-12321;-12321;-12321
32764;13264;32767;-12321;-12321;-12321;-12321;-12321
32765;2549;32768;4.4952001E-2;609.40149;0.80000001;253.92999;609.40149
32766;15649;32769;-12321;-12321;-12321;-12321;-12321
32767;11549;32770;-12321;-12321;-12321;-12321;-12321
32768;17438;32771;-12321;-12321;-12321;-12321;-12321
32769;11780;32772;-12321;-12321;-12321;-12321;-12321
32770;17439;32773;-12321;-12321;-12321;-12321;-12321
32771;18452;32774;-12321;-12321;-12321;-12321;-12321
32772;19354;32775;-12321;-12321;-12321;-12321;-12321
32773;15497;32776;-12321;-12321;-12321;-12321;-12321
32774;16058;32777;-12321;-12321;-12321;-12321;-12321
32775;6416;32778;-12321;-12321;-12321;-12321;-12321
32776;17037;32779;-12321;-12321;-12321;-12321;-12321
32777;16363;32780;-12321;-12321;-12321;-12321;-12321
32778;8271;32781;-12321;-12321;-12321;-12321;-12321
32779;11367;32782;-12321;-12321;-12321;-12321;-12321
32780;3031;32783;6.9641002E-2;785.94159;1.222222;331.14999;785.94159
32781;17967;32784;-12321;-12321;-12321;-12321;-12321
32782;17562;32785;-12321;-12321;-12321;-12321;-12321
32783;15381;32786;-12321;-12321;-12321;-12321;-12321
32784;17951;32787;-12321;-12321;-12321;-12321;-12321
32785;12036;32788;-12321;-12321;-12321;-12321;-12321
32786;8276;32789;-12321;-12321;-12321;-12321;-12321
32787;16279;32790;-12321;-12321;-12321;-12321;-12321
32788;14762;32791;-12321;-12321;-12321;-12321;-12321
32789;8013;32792;-12321;-12321;-12321;-12321;-12321
32790;16159;32793;-12321;-12321;-12321;-12321;-12321
32791;12727;32794;-12321;-12321;-12321;-12321;-12321
32792;15167;32795;-12321;-12321;-12321;-12321;-12321
32793;13524;32796;-12321;-12321;-12321;-12321;-12321
32794;14053;32797;-12321;-12321;-12321;-12321;-12321
32795;14055;32798;-12321;-12321;-12321;-12321;-12321
32796;17558;32799;-12321;-12321;-12321;-12321;-12321
32797;15250;32800;-12321;-12321;-12321;-12321;-12321
32798;15248;32801;-12321;-12321;-12321;-12321;-12321
32799;19784;32802;-12321;-12321;-12321;-12321;-12321
32800;14767;32803;-12321;-12321;-12321;-12321;-12321
32801;17949;32804;-12321;-12321;-12321;-12321;-12321
32802;14921;32805;-12321;-12321;-12321;-12321;-12321
32803;17942;32806;-12321;-12321;-12321;-12321;-12321
32804;17954;32807;-12321;-12321;-12321;-12321;-12321
32805;15155;32808;-12321;-12321;-12321;-12321;-12321
32806;17960;32809;-12321;-12321;-12321;-12321;-12321
32807;17588;32810;-12321;-12321;-12321;-12321;-12321
32808;17961;32811;-12321;-12321;-12321;-12321;-12321
32809;9908;32812;-12321;-12321;-12321;-12321;-12321
32810;12921;32813;-12321;-12321;-12321;-12321;-12321
32811;1548;32814;4.5729998E-2;681;1.163;331;508
32812;2925;32815;4.6068002E-2;621.23181;0.80000001;232.78;621.23181
32813;3015;32816;6.9668002E-2;771.13977;1.222222;316.82001;771.13977
32814;2183;32817;4.5717001E-2;619.18591;0.80000001;167.14999;619.18591
32815;2046;32818;5.4531001E-2;560.44958;1.222222;162.66;560.44958
32816;2527;32819;0.046331;635.38806;0.80000001;236.50999;635.38806
32817;2188;32820;0.044976;601.17627;0.80000001;168.14999;601.17627
32818;2898;32821;4.6321001E-2;640.97437;0.80000001;232.78;640.97437
32819;2193;32822;0.04476;584.89905;0.80000001;210.24001;584.89905
32820;2536;32823;4.5527998E-2;611.67627;0.80000001;221.50999;611.67627
32821;2542;32824;0.045458;606.34576;0.80000001;221.50999;606.34576
32822;2054;32825;5.4846998E-2;567.85254;1.222222;159.34;567.85254
32823;2064;32826;5.4747999E-2;564.94159;1.222222;159.34;564.94159
32824;2055;32827;5.4846998E-2;567.85254;1.222222;159.34;567.85254
32825;2065;32828;5.4747999E-2;564.94159;1.222222;159.34;564.94159
32826;2639;32829;7.2688997E-2;789.75317;1.222222;305.54999;789.75317
32827;3399;32830;0.052834;645.32379;1.222222;209.5;645.32379
32828;15158;32831;-12321;-12321;-12321;-12321;-12321
32829;5741;32832;-12321;-12321;-12321;-12321;-12321
32830;14687;32833;-12321;-12321;-12321;-12321;-12321
32831;17875;32834;-12321;-12321;-12321;-12321;-12321
32832;12991;32835;-12321;-12321;-12321;-12321;-12321
32833;15440;32836;-12321;-12321;-12321;-12321;-12321
32834;11489;32837;-12321;-12321;-12321;-12321;-12321
32835;15480;32838;-12321;-12321;-12321;-12321;-12321
32836;16271;32839;-12321;-12321;-12321;-12321;-12321
32837;17938;32840;-12321;-12321;-12321;-12321;-12321
32838;17941;32841;-12321;-12321;-12321;-12321;-12321
32839;12710;32842;-12321;-12321;-12321;-12321;-12321
32840;15740;32843;-12321;-12321;-12321;-12321;-12321
32841;19121;32844;-12321;-12321;-12321;-12321;-12321
32842;15741;32845;-12321;-12321;-12321;-12321;-12321
32843;14697;32846;-12321;-12321;-12321;-12321;-12321
32844;13774;32847;-12321;-12321;-12321;-12321;-12321
32845;14569;32848;-12321;-12321;-12321;-12321;-12321
32846;14570;32849;-12321;-12321;-12321;-12321;-12321
32847;14553;32850;-12321;-12321;-12321;-12321;-12321
