ID;PROP_ID;COMP_ID;LiquidThermalConductivityA;LiquidThermalConductivityB;LiquidThermalConductivityC;LiquidThermalConductivityTmin;LiquidThermalConductivityTmax
39992;18771;39995;-1.303769;0.78675598;908;225.25;780.75
39993;19596;39996;-1.303805;0.7974;914;276.5;786.5
39994;19593;39997;-1.304744;0.79148;919;276.5;786.5
39995;19676;39998;-1.303993;0.78545302;909;225.25;780.75
39996;19677;39999;-1.303993;0.78545302;909;225.25;780.75
39997;19680;40000;-1.303769;0.78675598;908;225.25;780.75
39998;18910;40001;-1.293623;0.78011602;902;225.25;780.75
39999;18948;40002;-1.293623;0.78011602;902;225.25;780.75
40000;19095;40003;-1.293623;0.78011602;902;225.25;780.75
40001;19667;40004;-1.292689;0.79157901;907;225.25;780.75
40002;18949;40005;-1.293623;0.78011602;902;225.25;780.75
40003;19143;40006;-1.2933969;0.78076798;902;225.25;780.75
40004;19041;40007;-1.2927229;0.79506999;901;225.25;780.75
40005;19454;40008;-1.330442;0.79235899;923;277.25;792.25
40006;19685;40009;-1.300907;0.78221703;913;225.5;786.5
40007;19370;40010;-1.280833;0.78260601;893;225;775
40008;18787;40011;-1.262942;0.81485599;961;491.5;650.5
40009;19043;40012;-1.317238;0.78932601;919;225.5;786.5
40010;19506;40013;-1.293178;0.78900498;917;225.5;786.5
40011;19576;40014;-1.293623;0.78011602;902;225.25;780.75
40012;19691;40015;-1.343233;0.787126;931;225.75;792.25
40013;19574;40016;-1.293422;0.77636898;909;225.25;780.75
40014;19280;40017;-1.293623;0.78011602;902;225.25;780.75
40015;18843;40018;-1.292572;0.78246099;895;225;775
40016;19433;40019;-1.338977;0.77134597;942;278;642
40017;19575;40020;-1.293623;0.78011602;902;225.25;780.75
40018;19276;40021;-1.300907;0.78221703;913;225.5;786.5
40019;19275;40022;-1.280457;0.77939802;900;225;775
40020;18844;40023;-1.271129;0.78052098;890;225;775
40021;19640;40024;-1.328896;0.80015302;921;276.5;786.5
40022;19198;40025;-1.293839;0.77884698;903;225.25;780.75
40023;19692;40026;-1.3435431;0.78914398;926;225.75;792.25
40024;9763;40027;-1.293839;0.77884698;903;225.25;780.75
40025;19577;40028;-1.293839;0.77884698;903;225.25;780.75
40026;19641;40029;-1.32912;0.79946601;921;276.5;786.5
40027;19674;40030;-1.317456;0.78865999;919;225.5;786.5
40028;19586;40031;-1.329409;0.79448998;917;276.5;786.5
40029;19588;40032;-1.317102;0.79877001;920;276.5;786.5
40030;19587;40033;-1.329409;0.79448998;917;276.5;786.5
40031;19369;40034;-1.317327;0.792772;913;225.5;786.5
40032;19368;40035;-1.292292;0.78724599;898;225;775
40033;19642;40036;-1.32912;0.79946601;921;276.5;786.5
40034;19157;40037;-1.293182;0.78607398;904;225.25;780.75
40035;19678;40038;-1.303769;0.78675598;908;225.25;780.75
40036;19671;40039;-1.317238;0.78932601;919;225.5;786.5
40037;19101;40040;-1.294016;0.78893101;913;225.5;786.5
40038;8434;40041;-1.443383;0.782884;868;224.5;780
40039;7358;40042;0.256414;0.000017;0;450.75;810
40040;19160;40043;-1.293782;0.80041701;928;277.25;792.25
40041;19127;40044;-1.301111;0.78096497;914;225.5;786.5
40042;19051;40045;-1.269878;0.792781;903;225.25;780.75
40043;19431;40046;-1.294201;0.79554802;924;277.25;792.25
40044;19654;40047;-1.286916;0.79816002;935;278;746
40045;19590;40048;-1.293695;0.79486698;920;276.5;786.5
40046;19679;40049;-1.305052;0.78360999;915;225.5;786.5
40047;19683;40050;-1.293395;0.78833997;917;225.5;786.5
40048;19119;40051;-1.244413;0.78617501;951;278.75;383.75
40049;19207;40052;-1.247577;0.78625602;941;278;642
40050;8651;40053;0.16937099;-4.6000001E-5;0;200;680
40051;10414;40054;0.174298;-0.000043;0;200;660
40052;9506;40055;0.17648301;-0.000243;0;221.75;670
40053;18989;40056;0.19114199;-2.7300001E-4;0;222.5;672.5
40054;10517;40057;-2.271692;1.338962;850;272;368
40055;6943;40058;0.145183;-0.000189;0;222;680
40056;8857;40059;0.174913;-1.9599999E-4;0;200;667.25
40057;12245;40060;0.18643001;-0.000204;0;200;690
40058;13501;40061;0.174913;-1.9599999E-4;0;200;667.25
40059;13786;40062;-12321;-12321;-12321;-12321;-12321
40060;9822;40063;0.17990699;-0.000229;0;200;670
40061;8460;40064;0.162489;-0.000205;0;200;660
40062;8876;40065;0.162489;-0.000205;0;200;660
40063;11722;40066;0.24928799;-0.000355;0;222;680
40064;11720;40067;0.235652;-3.2299999E-4;0;200;660
40065;19134;40068;0.24928799;-0.000355;0;222;680
40066;19149;40069;0.235652;-3.2299999E-4;0;200;660
40067;11721;40070;0.24928799;-0.000355;0;222;680
40068;13017;40071;0.235652;-3.2299999E-4;0;200;660
40069;5972;40072;0.21094701;-2.3000001E-4;0;200;630
40070;10263;40073;0.14478;-0.00014;0;250;670
40071;9630;40074;0.232959;-3.0799999E-4;0;200;650
40072;8182;40075;0.247401;-3.4200001E-4;0;200;670
40073;6443;40076;0.225775;-0.000291;0;200;640
40074;11406;40077;0.17574599;-1.9799999E-4;0;200;667.25
40075;5861;40078;-1.333385;0.492529;802;223;720
40076;8905;40079;0.28499001;-4.2500001E-4;0;200;690
40077;7516;40080;0.192626;-0.000189;0;200;670
40078;6723;40081;-12321;-12321;-12321;-12321;-12321
40079;11420;40082;0.17731;-1.9200001E-4;0;200;680
40080;8677;40083;-12321;-12321;-12321;-12321;-12321
40081;9282;40084;-12321;-12321;-12321;-12321;-12321
40082;13611;40085;0.16542201;-0.000186;0;200;680
40083;11755;40086;0.162489;-0.000205;0;200;660
40084;8037;40087;0.162489;-0.000205;0;200;660
40085;10719;40088;0.248917;-0.000355;0;222;680
40086;9660;40089;0.235006;-3.2200001E-4;0;200;660
40087;11724;40090;0.248917;-0.000355;0;222;680
40088;5957;40091;0.214818;-2.7399999E-4;0;200;640
40089;8837;40092;0.235006;-3.2200001E-4;0;200;660
40090;19135;40093;0.248917;-0.000355;0;222;680
40091;10809;40094;0.220917;-2.8800001E-4;0;200;650
40092;11731;40095;0.248917;-0.000355;0;222;680
40093;9661;40096;0.235006;-3.2200001E-4;0;200;660
40094;8600;40097;-1.389029;0.740767;957;279.5;809.5
40095;9896;40098;-12321;-12321;-12321;-12321;-12321
40096;11250;40099;-12321;-12321;-12321;-12321;-12321
40097;7535;40100;0.23106;-2.7799999E-4;0;200;630
40098;13917;40101;0.164203;-0.000179;0;320;650
40099;15315;40102;0.173917;-0.000185;0;200;670
40100;9646;40103;0.193849;-0.000235;0;200;650
40101;8830;40104;0.214249;-2.7399999E-4;0;200;640
40102;6543;40105;0.17985301;-9.0000003E-6;0;330;746.25
40103;6439;40106;0.217731;3.8999999E-5;0;430;790
40104;15700;40107;-12321;-12321;-12321;-12321;-12321
40105;15576;40108;0.156266;-4.5000001E-5;0;221;640
40106;5955;40109;0.20611601;-0.000008;0;340;710
40107;9977;40110;0.187683;-4.8000002E-5;0;200;630
40108;6374;40111;0.18253601;-4.6000001E-5;0;200;610
40109;6123;40112;-12321;-12321;-12321;-12321;-12321
40110;7688;40113;0.173253;3.0000001E-6;0;300;620
40111;7869;40114;0.184642;-0.000043;0;200;580
40112;6128;40115;-12321;-12321;-12321;-12321;-12321
40113;6130;40116;0.171979;0.000012;0;350;680
40114;6119;40117;0.172186;-0.000042;0;200;640
40115;5946;40118;0.22960401;-0.000226;0;340;710
40116;7449;40119;-1.3982919;0.77070498;814;200;730
40117;9721;40120;-12321;-12321;-12321;-12321;-12321
40118;7689;40121;0.17179599;7.5999997E-5;0;420;690
40119;7679;40122;0.181712;0.000087;0;450;710
40120;6933;40123;0.169205;-3.9999999E-5;0;200;630
40121;6531;40124;-12321;-12321;-12321;-12321;-12321
40122;10928;40125;-1.524102;0.804582;838;271.25;698.75
40123;5820;40126;0.221531;1.4800001E-4;0;520;790
40124;5870;40127;-12321;-12321;-12321;-12321;-12321
40125;6034;40128;-12321;-12321;-12321;-12321;-12321
40126;18721;40129;-1.293623;0.78011602;902;225.25;780.75
40127;6894;40130;0.103628;9.7999997E-5;0;200;580
40128;10674;40131;0.278678;-6.0999999E-5;0;200;600
40129;10883;40132;0.288867;-9.4000003E-5;0;200;560
40130;10882;40133;0.27766699;-7.4000003E-5;0;200;550
40131;10869;40134;-12321;-12321;-12321;-12321;-12321
40132;8419;40135;0.202641;-4.5000001E-5;0;200;560
40133;6148;40136;0.20484801;-9.0000003E-6;0;260;570
40134;11031;40137;0.098081;5.5900001E-4;-0.000002;200;250
40135;6903;40138;-1.752362;0.79913801;949;278.75;803.75
40136;6417;40139;0.15026499;0.000021;0;588;892
40137;5699;40140;-1.552572;0.82257098;1096;444.75;931.25
40138;19282;40141;-12321;-12321;-12321;-12321;-12321
40139;7621;40142;-12321;-12321;-12321;-12321;-12321
40140;5782;40143;0.260616;4.7000001E-5;0;360;660
40141;11167;40144;0.26611701;-2.5700001E-4;0;370;710
40142;6165;40145;0.188179;-0.000043;0;200;520
40143;9346;40146;0.18480401;-4.7000001E-5;0;200;540
40144;7657;40147;-12321;-12321;-12321;-12321;-12321
40145;9126;40148;-12321;-12321;-12321;-12321;-12321
40146;11617;40149;-12321;-12321;-12321;-12321;-12321
40147;9182;40150;-12321;-12321;-12321;-12321;-12321
40148;8702;40151;-12321;-12321;-12321;-12321;-12321
40149;14724;40152;0.141066;-3.7000002E-5;0;222;680
40150;13188;40153;0.174152;-3.8999999E-5;0;190;490
40151;7340;40154;0.199301;-2.9000001E-5;0;240;590
40152;13244;40155;0.222073;-6.6000001E-5;0;220;580
40153;19025;40156;-12321;-12321;-12321;-12321;-12321
40154;6758;40157;-12321;-12321;-12321;-12321;-12321
40155;11851;40158;0.19176701;-0.000042;0;200;530
40156;9962;40159;0.172925;-2.9999999E-5;0;200;500
40157;9344;40160;0.17848501;-3.4000001E-5;0;200;490
40158;19132;40161;0.154921;-2.9000001E-5;0;200;510
40159;6648;40162;-12321;-12321;-12321;-12321;-12321
40160;11850;40163;0.187948;-0.000032;0;200;520
40161;6838;40164;-12321;-12321;-12321;-12321;-12321
40162;18717;40165;-12321;-12321;-12321;-12321;-12321
40163;6793;40166;-12321;-12321;-12321;-12321;-12321
40164;6869;40167;-12321;-12321;-12321;-12321;-12321
40165;7115;40168;0.210379;-4.0999999E-5;0;200;510
40166;13389;40169;0.196274;-6.0999999E-5;0;200;620
40167;11410;40170;0.192451;-4.5000001E-5;0;200;570
40168;6693;40171;-12321;-12321;-12321;-12321;-12321
40169;7175;40172;-12321;-12321;-12321;-12321;-12321
40170;10679;40173;0.175394;-5.0999999E-5;0;200;590
40171;11301;40174;0.198879;-2.6500001E-4;0;200;570
40172;7485;40175;0.15893;-2.9999999E-5;0;200;510
40173;12256;40176;0.161074;-0.000032;0;200;540
40174;9235;40177;0.16765501;-4.0999999E-5;0;180;490
40175;9225;40178;0.17170399;-0.000031;0;200;510
40176;9928;40179;0.196586;-4.9999999E-5;0;200;580
40177;12527;40180;-12321;-12321;-12321;-12321;-12321
40178;7324;40181;0.17124;-0.000026;0;200;510
40179;5781;40182;-12321;-12321;-12321;-12321;-12321
40180;6827;40183;-12321;-12321;-12321;-12321;-12321
40181;16094;40184;0.1912;-4.8000002E-5;0;200;600
40182;5979;40185;-1.286429;0.52736902;804;223;720
40183;10756;40186;-12321;-12321;-12321;-12321;-12321
40184;16063;40187;0.18853299;-4.8999998E-5;0;200;600
40185;16544;40188;0.147716;-0.000027;0;200;580
40186;7538;40189;0.17969599;-1.9999999E-5;0;250;600
40187;7841;40190;0.167707;-0.000016;0;200;450
40188;16857;40191;0.193122;-5.1999999E-5;0;200;570
40189;10272;40192;0.17122;-4.6000001E-5;0;200;560
40190;13268;40193;0.172655;-4.5000001E-5;0;200;580
40191;7478;40194;0.20857701;-2.6199999E-4;0;240;560
40192;10765;40195;0.17122;-4.6000001E-5;0;200;560
40193;14872;40196;-12321;-12321;-12321;-12321;-12321
40194;5960;40197;0.210254;0.000014;0;350;710
40195;5961;40198;0.244497;-0.000306;0;370;660
40196;9150;40199;0.188315;-5.1999999E-5;0;200;630
40197;10372;40200;-12321;-12321;-12321;-12321;-12321
40198;6237;40201;-12321;-12321;-12321;-12321;-12321
40199;16807;40202;0.171332;-0.000044;0;200;610
40200;12714;40203;0.18797199;-0.000053;0;200;620
40201;9769;40204;0.193065;-6.0999999E-5;0;221;640
40202;11018;40205;0.179784;-4.0999999E-5;0;210;580
40203;9107;40206;0.214718;-3.5000001E-5;0;324.25;615.25
40204;7610;40207;0.178486;-4.5000001E-5;0;200;560
40205;16840;40208;0.238745;-3.3400001E-4;0;200;560
40206;7700;40209;0.163761;-0.000031;0;200;520
40207;15885;40210;-12321;-12321;-12321;-12321;-12321
40208;7156;40211;0.16827001;-0.000042;0;200;540
40209;7120;40212;-12321;-12321;-12321;-12321;-12321
40210;10724;40213;0.181484;-0.000031;0;240;610
40211;14675;40214;0.18720201;-5.1999999E-5;0;200;590
40212;9746;40215;0.212319;-3.7999998E-5;0;334.75;631.75
40213;7564;40216;0.181126;-3.8999999E-5;0;230;590
40214;12641;40217;0.18199199;-3.7000002E-5;0;230;570
40215;6463;40218;0.174252;-3.9999999E-5;0;200;550
40216;10435;40219;0.189806;3.0000001E-6;0;340;690
40217;18976;40220;0.15373801;-3.4000001E-5;0;200;540
40218;13902;40221;0.16400599;-0.000022;0;200;490
40219;12629;40222;0.160713;-6.9000002E-5;0;110;480
40220;11383;40223;0.186599;-2.4999999E-5;0;313.5;650
40221;14505;40224;0.18791901;-3.4000001E-5;0;292.75;611.25
40222;17131;40225;0.18488801;-4.8999998E-5;0;200;610
40223;16436;40226;0.19028699;-0.000055;0;200;610
40224;10197;40227;0.150584;-0.000022;0;200;500
40225;11313;40228;0.152077;-3.6000001E-5;0;200;590
40226;16756;40229;0.15177999;-3.5000001E-5;0;200;590
40227;8218;40230;0.163013;-2.9999999E-5;0;200;490
40228;7575;40231;0.16260301;-0.000014;0;200;460
40229;6348;40232;-12321;-12321;-12321;-12321;-12321
40230;6579;40233;-12321;-12321;-12321;-12321;-12321
40231;10508;40234;-12321;-12321;-12321;-12321;-12321
40232;6032;40235;-12321;-12321;-12321;-12321;-12321
40233;19799;40236;-1.2340029;0.78916103;992;281.75;826.75
40234;19800;40237;-1.2132469;0.79422599;987;281;821
40235;19790;40238;-1.2135299;0.78157997;986;227;821
40236;19244;40239;-1.254977;0.793486;1004;282.5;832.5
40237;19243;40240;-1.23388;0.78677899;998;281.75;826.75
40238;19535;40241;-1.2135299;0.78157997;986;227;821
40239;19797;40242;-1.2340029;0.78916103;992;281.75;826.75
40240;19432;40243;-1.261464;0.791475;1016;505.25;671.75
40241;19245;40244;-1.2135299;0.78157997;986;227;821
40242;19789;40245;-1.2135299;0.78157997;986;227;821
40243;13540;40246;-12321;-12321;-12321;-12321;-12321
40244;11658;40247;-1.205672;0.79611498;980;401.25;838.75
40245;9196;40248;-1.206785;0.79048198;981;380.75;880
40246;13221;40249;0.23399299;2.8199999E-4;0;688.25;841.25
40247;19100;40250;-1.213306;0.78575402;979;227;821
40248;19803;40251;-1.213344;0.79682302;981;281;821
40249;19791;40252;-1.213742;0.78392798;980;227;821
40250;19798;40253;-1.234207;0.788544;992;281.75;826.75
40251;19801;40254;-1.213456;0.79359502;987;281;821
40252;19806;40255;-1.233552;0.79946703;995;281.75;826.75
40253;19802;40256;-1.213344;0.79682302;981;281;821
40254;19793;40257;-1.203503;0.78517401;976;280.25;815.25
40255;13684;40258;-12321;-12321;-12321;-12321;-12321
40256;19714;40259;-1.19434;0.78362;973;226.75;815.25
40257;19795;40260;-1.213825;0.79092997;980;281;821
40258;19805;40261;-1.233886;0.79420298;993;281.75;826.75
40259;19804;40262;-1.233886;0.79420298;993;281.75;826.75
40260;19794;40263;-1.213886;0.78785199;986;281;821
40261;19796;40264;-1.213825;0.79092997;980;281;821
40262;19792;40265;-1.194666;0.790604;978;281;821
40263;6577;40266;-12321;-12321;-12321;-12321;-12321
40264;15296;40267;-12321;-12321;-12321;-12321;-12321
40265;8478;40268;-12321;-12321;-12321;-12321;-12321
40266;15280;40269;-12321;-12321;-12321;-12321;-12321
40267;15281;40270;-12321;-12321;-12321;-12321;-12321
40268;10256;40271;-12321;-12321;-12321;-12321;-12321
40269;8377;40272;-12321;-12321;-12321;-12321;-12321
40270;7701;40273;-12321;-12321;-12321;-12321;-12321
40271;7530;40274;-12321;-12321;-12321;-12321;-12321
40272;13525;40275;-12321;-12321;-12321;-12321;-12321
40273;7082;40276;-12321;-12321;-12321;-12321;-12321
40274;7604;40277;-12321;-12321;-12321;-12321;-12321
40275;15012;40278;-12321;-12321;-12321;-12321;-12321
40276;10687;40279;-12321;-12321;-12321;-12321;-12321
40277;10151;40280;-12321;-12321;-12321;-12321;-12321
40278;10327;40281;-12321;-12321;-12321;-12321;-12321
40279;12562;40282;-12321;-12321;-12321;-12321;-12321
40280;7777;40283;-12321;-12321;-12321;-12321;-12321
40281;9515;40284;-12321;-12321;-12321;-12321;-12321
40282;8351;40285;-12321;-12321;-12321;-12321;-12321
40283;15290;40286;-12321;-12321;-12321;-12321;-12321
40284;15289;40287;-12321;-12321;-12321;-12321;-12321
40285;6578;40288;-12321;-12321;-12321;-12321;-12321
40286;15284;40289;-12321;-12321;-12321;-12321;-12321
40287;15241;40290;-12321;-12321;-12321;-12321;-12321
40288;15283;40291;-12321;-12321;-12321;-12321;-12321
40289;15294;40292;-12321;-12321;-12321;-12321;-12321
40290;15293;40293;-12321;-12321;-12321;-12321;-12321
40291;15295;40294;-12321;-12321;-12321;-12321;-12321
40292;15277;40295;-12321;-12321;-12321;-12321;-12321
40293;9662;40296;-1.167128;0.56108701;831;200;740
40294;5780;40297;0.215717;-3.4000001E-5;0;200;510
40295;6532;40298;-12321;-12321;-12321;-12321;-12321
40296;12459;40299;-12321;-12321;-12321;-12321;-12321
40297;14607;40300;-12321;-12321;-12321;-12321;-12321
40298;14617;40301;-12321;-12321;-12321;-12321;-12321
40299;15287;40302;-12321;-12321;-12321;-12321;-12321
40300;15288;40303;-12321;-12321;-12321;-12321;-12321
40301;18845;40304;-12321;-12321;-12321;-12321;-12321
40302;7437;40305;-12321;-12321;-12321;-12321;-12321
40303;7370;40306;-12321;-12321;-12321;-12321;-12321
40304;15286;40307;-12321;-12321;-12321;-12321;-12321
40305;14845;40308;-12321;-12321;-12321;-12321;-12321
40306;14657;40309;-12321;-12321;-12321;-12321;-12321
40307;14656;40310;-12321;-12321;-12321;-12321;-12321
40308;14618;40311;-12321;-12321;-12321;-12321;-12321
40309;14631;40312;-12321;-12321;-12321;-12321;-12321
40310;14609;40313;-12321;-12321;-12321;-12321;-12321
40311;14632;40314;-12321;-12321;-12321;-12321;-12321
40312;14608;40315;-12321;-12321;-12321;-12321;-12321
40313;14615;40316;-12321;-12321;-12321;-12321;-12321
40314;14633;40317;-12321;-12321;-12321;-12321;-12321
40315;14603;40318;-12321;-12321;-12321;-12321;-12321
40316;11941;40319;-12321;-12321;-12321;-12321;-12321
40317;14605;40320;-12321;-12321;-12321;-12321;-12321
40318;13167;40321;-12321;-12321;-12321;-12321;-12321
40319;19042;40322;-12321;-12321;-12321;-12321;-12321
40320;14688;40323;-12321;-12321;-12321;-12321;-12321
40321;14616;40324;-12321;-12321;-12321;-12321;-12321
40322;14634;40325;-12321;-12321;-12321;-12321;-12321
40323;14604;40326;-12321;-12321;-12321;-12321;-12321
40324;11940;40327;-12321;-12321;-12321;-12321;-12321
40325;14606;40328;-12321;-12321;-12321;-12321;-12321
40326;14610;40329;-12321;-12321;-12321;-12321;-12321
40327;14611;40330;-12321;-12321;-12321;-12321;-12321
40328;5871;40331;-12321;-12321;-12321;-12321;-12321
40329;5911;40332;-12321;-12321;-12321;-12321;-12321
40330;10703;40333;-12321;-12321;-12321;-12321;-12321
40331;6624;40334;-12321;-12321;-12321;-12321;-12321
40332;5704;40335;-12321;-12321;-12321;-12321;-12321
40333;6622;40336;-12321;-12321;-12321;-12321;-12321
40334;17600;40337;0.130513;-0.000033;0;200;550
40335;19145;40338;0.13951901;-0.000028;0;200;540
40336;18913;40339;0.14193299;-0.000032;0;200;530
40337;19147;40340;0.13951901;-0.000028;0;200;540
40338;9322;40341;0.14005201;-0.000028;0;200;540
40339;9321;40342;0.139972;-0.000028;0;200;530
40340;17208;40343;0.148018;-0.000033;0;200;550
40341;17148;40344;0.14775801;-0.000031;0;200;550
40342;14287;40345;0.14839999;-3.5000001E-5;0;200;540
40343;12601;40346;0.16165701;-4.0999999E-5;0;200;610
40344;611;40347;0.1806;-6.2999999E-5;0;158;509
40345;1287;40348;0.1813;-9.8999997E-5;0;204;491
40346;2148;40349;0.167;-7.0000002E-5;0;237;526
40347;581;40350;0.19670001;-0.000134;0;172;451
40348;943;40351;0.18610001;-0.000103;0;219;477
40349;1298;40352;-12321;-12321;-12321;-12321;-12321
40350;827;40353;0.20990001;-0.000104;0;231;496
40351;631;40354;0.1981;-0.000132;0;163;484
40352;1772;40355;0.17829999;-7.7999997E-5;0;225;509
40353;639;40356;0.2181;-0.000139;0;199;444
40354;2675;40357;0.1965;-2.6999999E-4;0;280;420
40355;5611;40358;-12321;-12321;-12321;-12321;-12321
40356;2381;40359;0.17309999;-8.3999999E-5;0;217;557
40357;16239;40360;0.170615;-0.000044;0;200;620
40358;13994;40361;0.17337599;-3.8999999E-5;0;200;550
40359;14671;40362;0.16423599;-3.8999999E-5;0;200;520
40360;15882;40363;-12321;-12321;-12321;-12321;-12321
40361;10413;40364;0.17632701;-4.5000001E-5;0;200;610
40362;14670;40365;0.170737;-3.7000002E-5;0;200;530
40363;11147;40366;0.179837;-4.0999999E-5;0;200;600
40364;7595;40367;0.162981;-0.000042;0;200;570
40365;12794;40368;0.14823;-2.9000001E-5;0;200;490
40366;14443;40369;0.13623101;-3.6000001E-5;0;221;640
40367;5770;40370;-12321;-12321;-12321;-12321;-12321
40368;12515;40371;0.111162;3.4000001E-5;0;340;590
40369;8448;40372;-1.670512;1.221288;826;270.5;599.5
40370;17567;40373;0.176245;-5.8000001E-5;0;221.75;670
40371;18681;40374;0.13361;-0.000016;0;200;510
40372;18682;40375;0.13384999;-0.000021;0;200;550
40373;18683;40376;0.13840801;-2.9999999E-5;0;200;560
40374;6508;40377;0.13612901;-1.9999999E-5;0;200;520
40375;17598;40378;0.15972599;-3.6000001E-5;0;200;570
40376;6502;40379;0.139309;-0.000032;0;200;580
40377;6509;40380;0.138165;-0.000028;0;190;550
40378;6507;40381;0.139548;-0.000032;0;200;590
40379;17720;40382;0.133044;-0.000033;0;200;600
40380;6503;40383;0.14059199;-3.5000001E-5;0;200;610
40381;17667;40384;0.149205;-3.7000002E-5;0;200;650
40382;6504;40385;0.13773701;-1.9999999E-5;0;250;650
40383;6505;40386;0.141946;-3.5000001E-5;0;200;680
40384;11004;40387;-12321;-12321;-12321;-12321;-12321
40385;6001;40388;0.176732;-3.7999998E-5;0;200;600
40386;8356;40389;-12321;-12321;-12321;-12321;-12321
40387;9400;40390;0.147451;-4.0999999E-5;0;200;650
40388;8942;40391;-12321;-12321;-12321;-12321;-12321
40389;6122;40392;0.155718;-3.8999999E-5;0;200;660
40390;8988;40393;0.154448;-3.9999999E-5;0;200;630
40391;6392;40394;0.29140601;3.7999998E-5;0;400;770
40392;7118;40395;-12321;-12321;-12321;-12321;-12321
40393;9470;40396;-12321;-12321;-12321;-12321;-12321
40394;10665;40397;0.186076;-4.8000002E-5;0;200;650
40395;7868;40398;0.182133;-4.0999999E-5;0;200;640
40396;19212;40399;0.17839199;-4.6000001E-5;0;200;590
40397;18198;40400;0.17649999;-3.4000001E-5;0;200;500
40398;18224;40401;0.12623601;-3.5000001E-5;0;221.25;603.75
40399;18214;40402;0.16506401;-4.8000002E-5;0;200;580
40400;18222;40403;0.139835;-4.0999999E-5;0;220.75;594.25
40401;18220;40404;0.146557;-0.000042;0;220.25;584.75
40402;18218;40405;0.14568301;-0.000042;0;200;590
40403;18216;40406;0.152097;-4.0999999E-5;0;220.5;589.5
40404;18212;40407;0.171082;-4.7000001E-5;0;200;580
40405;18210;40408;0.165851;-4.8000002E-5;0;200;570
40406;18208;40409;0.1802;-3.7000002E-5;0;200;510
40407;18204;40410;0.161882;-3.8999999E-5;0;200;530
40408;18202;40411;0.173107;-3.9999999E-5;0;200;510
40409;18200;40412;0.17585699;-0.000022;0;200;490
40410;18206;40413;0.21682601;-6.1999999E-5;0;200;620
40411;7052;40414;-1.350137;0.67988801;835;200;750
40412;5905;40415;-1.26552;0.53325897;792;200;710
40413;616;40416;0.19840001;-4.9999999E-5;0;307;506
40414;13734;40417;-12321;-12321;-12321;-12321;-12321
40415;9538;40418;-1.229386;0.78635299;936;200;840
40416;7550;40419;-1.45364;0.78004998;867;200;780
40417;12457;40420;-1.2162369;0.79897499;860;224.25;709.25
40418;11029;40421;0.17405801;-0.00021;0;200;610
40419;612;40422;9.9299997E-2;0.000199;0;299;481
40420;1288;40423;0.1763;-9.0000001E-5;0;232;475
40421;2149;40424;0.1646;-0.000064;0;254;504
40422;582;40425;0.1821;-8.2999999E-5;0;278;437
40423;5451;40426;0.20046;-2.8099999E-4;0;179.14999;404.20001
40424;944;40427;0.1849;-9.6000003E-5;0;237;463
40425;828;40428;0.2044;-9.8999997E-5;0;248;475
40426;632;40429;0.18179999;-6.9000002E-5;0;304;460
40427;1773;40430;0.1821;-0.000064;0;243;487
40428;640;40431;0.21359999;-0.000119;0;236;414
40429;2676;40432;0.14560001;-4.0999999E-5;0;215;627
40430;5612;40433;-12321;-12321;-12321;-12321;-12321
40431;2382;40434;0.17110001;-8.8000001E-5;0;207;553
40432;992;40435;0.1868;-0.000054;0;319;622
40433;2281;40436;0.1604;-7.4000003E-5;0;229;557
40434;1767;40437;0.17;-7.5999997E-5;0;243;502
40435;5438;40438;-3.1715;2.9426;549;327;522
40436;15668;40439;0.162402;-0.000044;0;200;560
40437;11495;40440;0.225236;-2.8499999E-4;0;200;580
40438;14543;40441;0.144633;-3.5000001E-5;0;190;500
40439;8747;40442;0.18845899;-4.7000001E-5;0;200;610
40440;11580;40443;0.166731;-4.8999998E-5;0;200;589.5
40441;18909;40444;0.159095;-0.000044;0;200;570
40442;7003;40445;-12321;-12321;-12321;-12321;-12321
40443;19122;40446;0.149948;-3.6000001E-5;0;200;520
40444;19120;40447;0.15123101;-3.5000001E-5;0;200;540
40445;13997;40448;-12321;-12321;-12321;-12321;-12321
40446;8160;40449;0.184351;-4.7000001E-5;0;200;670
40447;12518;40450;0.207626;-3.5000001E-5;0;270;710
40448;16665;40451;0.145704;0.000102;0;430;660
40449;15352;40452;0.155174;-4.0999999E-5;0;200;580
40450;15375;40453;0.14928;-0.000028;0;200;530
40451;5850;40454;-12321;-12321;-12321;-12321;-12321
40452;13644;40455;-12321;-12321;-12321;-12321;-12321
40453;13595;40456;0.18207601;-3.7999998E-5;0;389.5;495.5
40454;13598;40457;0.166455;-0.000042;0;368.75;473.75
40455;13631;40458;-12321;-12321;-12321;-12321;-12321
40456;7163;40459;0.180784;-9.0000003E-6;0;443.25;665.25
40457;7722;40460;0.24396899;1.8999999E-5;0;480;890
40458;6549;40461;0.117519;-0.000017;0;200;560
40459;8813;40462;0.137961;-3.7000002E-5;0;200;600
40460;11895;40463;-1.595607;0.81477302;1041;392.25;930
40461;14868;40464;-1.653886;0.79080802;858;224.25;709.25
40462;6205;40465;-12321;-12321;-12321;-12321;-12321
40463;7697;40466;0.243791;9.9999997E-6;0;407.75;730
40464;19496;40467;-12321;-12321;-12321;-12321;-12321
40465;15020;40468;0.30110499;-3.9999999E-5;0;434.75;547.75
40466;7303;40469;-12321;-12321;-12321;-12321;-12321
40467;19037;40470;0.19346;-5.9000002E-5;0;221;599
